datetime,Global_active_power,lag_1,lag_7,lag_14,lag_30,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,rolling_mean_30,rolling_std_30,dayofweek,month,is_weekend
2007-01-27,1.4194944444444444,1.1235916666666665,2.1762027777777777,2.2130652777777775,1.4393319444444443,1.6568748015873016,0.5371716383347775,1.6310858240400632,0.49100369659471715,1.6055525377612192,0.49251111683709276,5,1,1
2007-01-28,2.147466296038916,1.4194944444444444,2.366154166666667,2.0902126476719944,2.204438888888889,1.548773611111111,0.48924551260319904,1.5744021930876821,0.463696563747067,1.6048912877612191,0.49275523814758837,6,1,1
2007-01-29,1.37685,2.147466296038916,1.5142319444444445,1.4921375,1.939709318497914,1.517532486735718,0.431983204348326,1.578491739399605,0.46881983103133107,1.602992201332887,0.4904693787990566,0,1,0
2007-01-30,1.1859708333333334,1.37685,1.2344722222222222,1.1711138888888888,2.426525,1.497906494672226,0.43526645949687737,1.5702569179710337,0.4714584088041279,1.5842302240496229,0.4879035962978493,1,1,0
2007-01-31,1.6414944444444444,1.1859708333333334,2.074898611111111,1.977561111111111,1.9090305555555556,1.4909777248309564,0.4405132481039886,1.571318128288494,0.47050662358258827,1.5428784184940674,0.4661396326671961,2,1,0
2007-02-01,1.2671944444444445,1.6414944444444444,1.1085722222222223,1.2649041666666667,0.8814138888888889,1.4290628438785753,0.3694971909221884,1.5473133663837324,0.456552164918692,1.533960548123697,0.461428458156035,3,2,0
2007-02-02,1.15815,1.2671944444444445,1.1235916666666665,1.0280833333333335,0.7042041666666666,1.4517231613388926,0.35096575209228126,1.5474769576535734,0.4564435857356158,1.546819899975549,0.44778984300995894,4,2,0
2007-02-03,2.7984180555555556,1.15815,1.4194944444444444,2.1762027777777777,2.2634805555555553,1.4566600661007976,0.34578559515796525,1.5567674338440496,0.4462688972228821,1.5619514277533268,0.42544705431460567,5,2,1
2007-02-04,2.4971805555555555,2.7984180555555556,2.147466296038916,2.366154166666667,1.8842805555555555,1.653649153402385,0.6116516413413866,1.6012113822567482,0.5348881615344377,1.5797826777533266,0.46521477001418055,6,2,1
2007-02-05,1.1425555555555555,2.4971805555555555,1.37685,1.5142319444444445,1.047484722222222,1.7036083333333332,0.670189624978738,1.610570410034526,0.5502283795782995,1.6002126777533268,0.49174906155095255,0,2,0
2007-02-06,0.8843611111111112,1.1425555555555555,1.1859708333333334,1.2344722222222222,1.6997361111111111,1.6701376984126985,0.6946332398959779,1.584022096542462,0.5640278176980961,1.6033817055311046,0.488358884891164,1,2,0
2007-02-07,1.6166791666666667,0.8843611111111112,1.6414944444444444,2.074898611111111,1.5565,1.6270505952380954,0.7376905212102832,1.5590141600345258,0.5879717910714295,1.5762025388644376,0.5052101933274445,2,2,0
2007-02-08,1.2509819444444443,1.6166791666666667,1.2671944444444445,1.1085722222222223,1.2979541666666667,1.6235055555555555,0.7376691671640769,1.5262841997170653,0.5695093525360648,1.57820851108666,0.5052487367433067,3,2,0
2007-02-09,1.1251375000000001,1.2509819444444443,1.15815,1.1235916666666665,1.496388888888889,1.6211894841269843,0.7389985887146255,1.5364563227329384,0.5627057682129103,1.5766427703459194,0.5062190297199856,4,2,0
2007-02-10,1.964811111111111,1.1251375000000001,2.7984180555555556,1.4194944444444444,1.5661069444444444,1.6164734126984128,0.7425429058895012,1.5365667393996052,0.562618667110872,1.5642677240496228,0.5127443251423497,5,2,1
2007-02-11,2.4800194444444443,1.964811111111111,2.4971805555555555,2.147466296038916,1.014788888888889,1.4973867063492061,0.5676404834156314,1.5755179298757955,0.5726768135334224,1.5775578629385119,0.5179345030633624,6,2,1
2007-02-12,1.3038958333333333,2.4800194444444443,1.1425555555555555,1.37685,2.2130652777777775,1.494935119047619,0.5626176314895707,1.5992717261904763,0.6042517421389615,1.6263988814570305,0.5319318393490554,0,2,0
2007-02-13,0.9823236111111111,1.3038958333333333,0.8843611111111112,1.1859708333333334,2.0902126476719944,1.5179837301587302,0.5489137118251396,1.5940607142857142,0.6066273416434516,1.5960932333088822,0.5231822638784207,1,2,0
2007-02-14,1.735188888888889,0.9823236111111111,1.6166791666666667,1.6414944444444444,1.4921375,1.531978373015873,0.5310242881680597,1.5795144841269841,0.6194712475032054,1.5591635987568526,0.5261937486394345,2,2,0
2007-02-15,1.3787125,1.735188888888889,1.2509819444444443,1.2671944444444445,1.1711138888888888,1.5489083333333333,0.5360402180446623,1.5862069444444444,0.620697256983375,1.5672653117198156,0.526996670943253,3,2,0
2007-02-16,1.182311111111111,1.3787125,1.1251375000000001,1.15815,1.977561111111111,1.5671555555555554,0.5262937159711104,1.5941725198412697,0.6169928790629061,1.5741852654235193,0.5229630066890242,4,2,0
2007-02-17,1.4423,1.182311111111111,1.964811111111111,2.7984180555555556,1.2649041666666667,1.5753232142857143,0.518679214168512,1.5958983134920632,0.6157119238789073,1.5476769320901862,0.5219654966943518,5,2,1
2007-02-18,2.6595569444444447,1.4423,2.4800194444444443,2.4971805555555555,1.0280833333333335,1.5006787698412698,0.4900953249833623,1.499032738095238,0.5094863784534076,1.5535901265346306,0.5196512855068058,6,2,1
2007-02-19,1.5184819444444444,2.6595569444444447,1.3038958333333333,1.1425555555555555,2.1762027777777777,1.526326984126984,0.5508245661113208,1.5106310515873016,0.5351582715956391,1.6079725802383342,0.5473877769360013,0,2,0
2007-02-20,2.18745,1.5184819444444444,0.9823236111111111,0.8843611111111112,2.366154166666667,1.5569821428571429,0.5422874348991783,1.5374829365079365,0.5245961536231449,1.5860485524605565,0.5369155555035293,1,2,0
2007-02-21,1.4394958333333332,2.18745,1.735188888888889,1.6166791666666667,1.5142319444444445,1.7291430555555556,0.5202940841567281,1.6305607142857144,0.5153202935248286,1.5800917469050009,0.5288936248017497,2,2,0
2007-02-22,2.3431696801112656,1.4394958333333332,1.3787125,1.2509819444444443,1.2344722222222222,1.6869011904761906,0.5316019718946378,1.617904761904762,0.5178569546684596,1.5776005432012972,0.5293903142157542,3,2,0
2007-02-23,0.9121388888888889,2.3431696801112656,1.182311111111111,1.1251375000000001,2.074898611111111,1.824680787634943,0.5624988116922974,1.6959181715952492,0.5401180276858976,1.614557125130932,0.5431312291122239,4,2,0
2007-02-24,0.4964736111111111,0.9121388888888889,1.4423,1.964811111111111,1.1085722222222223,1.786084755888911,0.6202278907675006,1.6807039850873127,0.5600642873912951,1.5757984677235244,0.5505847837320849,5,2,1
2007-02-25,0.3484305555555556,0.4964736111111111,2.6595569444444447,2.4800194444444443,1.1235916666666665,1.6509667003333555,0.7879516210518179,1.5758227350873126,0.6352116379790879,1.5553951806864876,0.5790991064070118,6,2,1
2007-02-26,0.3947805555555556,0.3484305555555556,1.5184819444444444,1.3038958333333333,1.4194944444444444,1.3208057876349426,0.7790495355162738,1.4235663858809635,0.6569036726155514,1.5295564769827836,0.6151982481008849,0,2,0
2007-02-27,0.35979999999999995,0.3947805555555556,2.18745,0.9823236111111111,2.147466296038916,1.160277017793673,0.8445481571604012,1.358629580325408,0.7122464924316817,1.4953993473531542,0.6490363972906833,1,2,0
2007-02-28,0.36164861111111113,0.35979999999999995,1.4394958333333332,1.735188888888889,1.37685,0.8991841606508159,0.7514499649413623,1.3141636081031858,0.7556560617830662,1.4358104708185235,0.6688659638722222,2,2,0
2007-03-01,0.3594194444444444,0.36164861111111113,2.3431696801112656,1.3787125,1.1859708333333334,0.7452059860476411,0.7324735620331677,1.216053588261916,0.7853697589108527,1.4019704245222273,0.6970395910416466,3,3,0
2007-03-02,0.35811666666666664,0.3594194444444444,0.9121388888888889,1.182311111111111,1.6414944444444444,0.4618130952380953,0.2050478353426715,1.1432469414365192,0.815787792072586,1.3744187115592643,0.7217685503739204,4,3,0
2007-03-03,0.5688347222222222,0.35811666666666664,0.4964736111111111,1.4423,1.2671944444444445,0.38266706349206353,0.052247260144331634,1.0843759096904872,0.842067453160314,1.3316394523000052,0.7431105133765223,5,3,1
2007-03-04,1.4518749999999998,0.5688347222222222,0.3484305555555556,2.6595569444444447,1.15815,0.39300436507936504,0.07888504864980361,1.0219855327063603,0.8458580521633212,1.3083607948925975,0.7560251053599601,6,3,1
2007-03-05,1.8474527777777776,1.4518749999999998,0.3947805555555556,1.5184819444444444,2.7984180555555556,0.5506392857142857,0.404684223599012,0.9357225366746141,0.7179121726919603,1.318151628225931,0.7559146565071222,0,3,0
2007-03-06,0.865625,1.8474527777777776,0.35979999999999995,2.18745,2.4971805555555555,0.7581638888888887,0.624310818416515,0.9592204533412809,0.7433854945740902,1.2864527856333388,0.7102604811673098,1,3,0
2007-03-07,1.6494486111111113,0.865625,0.36164861111111113,1.4394958333333332,1.1425555555555555,0.8304246031746031,0.599289414581744,0.8648043819127095,0.6539522849005085,1.2320676004481532,0.6759955729145988,2,3,0
2007-03-08,1.0917583333333334,1.6494486111111113,0.3594194444444444,2.3431696801112656,0.8843611111111112,1.0143960317460317,0.6283600087669173,0.8798010088968365,0.6703468907175851,1.2489640356333385,0.6800040628587075,3,3,0
2007-03-09,0.8837583333333334,1.0917583333333334,0.35811666666666664,0.9121388888888889,1.6166791666666667,1.1190158730158728,0.5581802607861439,0.7904144841269841,0.5286676379771128,1.2558772763740793,0.6772180617834288,4,3,0
2007-03-10,1.7254944444444444,0.8837583333333334,0.5688347222222222,0.4964736111111111,1.2509819444444443,1.1941075396825396,0.4666009037216051,0.7883873015873016,0.5282192027266436,1.231446581929635,0.6769733232600095,5,3,1
2007-03-11,2.417108333333333,1.7254944444444444,1.4518749999999998,0.3484305555555556,1.1251375000000001,1.359344642857143,0.4095894824011487,0.8761745039682539,0.5759450917712045,1.247263665262968,0.6829623554041663,6,3,1
2007-03-12,1.3546305555555556,2.417108333333333,1.8474527777777776,0.3947805555555556,1.964811111111111,1.4972351190476192,0.5750053533794878,1.0239372023809523,0.6851476940363976,1.2903293597074126,0.7149794285468049,0,3,0
2007-03-13,0.8959333333333334,1.3546305555555556,0.865625,0.35979999999999995,2.4800194444444443,1.4268319444444444,0.5547934063795443,1.0924979166666666,0.665077654248345,1.2699900078555608,0.7037209049024912,1,3,0
2007-03-14,1.2453916666666667,0.8959333333333334,1.6494486111111113,0.36164861111111113,1.3038958333333333,1.4311617063492064,0.5497792307665085,1.1307931547619048,0.6343699336306243,1.2171871374851904,0.6683374409081286,2,3,0
2007-03-15,1.3088986111111112,1.2453916666666667,1.0917583333333334,0.3594194444444444,0.9823236111111111,1.3734392857142856,0.5442244337034001,1.1939176587301588,0.5946745336681403,1.2152369985963012,0.6681610408542923,3,3,0
2007-03-16,1.1819819444444446,1.3088986111111112,0.8837583333333334,0.35811666666666664,1.735188888888889,1.4044593253968254,0.5315334804678139,1.261737599206349,0.5441811874530911,1.226122831929635,0.6668946287423747,4,3,0
2007-03-17,1.4083958333333333,1.1819819444444446,1.7254944444444444,0.5688347222222222,1.3787125,1.4470626984126986,0.4934282074261304,1.3205851190476192,0.4796696690731899,1.2076826004481531,0.65994523892477,5,3,1
2007-03-18,1.6465597222222221,1.4083958333333333,2.417108333333333,1.4518749999999998,1.182311111111111,1.401762896825397,0.4779181869302916,1.38055376984127,0.42817264705312696,1.2086720448925978,0.6602326924786318,6,3,1
2007-03-19,1.4948041666666667,1.6465597222222221,1.3546305555555556,1.8474527777777776,1.4423,1.2916845238095238,0.22898804671807016,1.3944598214285713,0.4337917576386981,1.2241469985963014,0.6650168660467677,0,3,0
2007-03-20,1.4487694444444446,1.4948041666666667,0.8959333333333334,0.865625,2.6595569444444447,1.3117093253968253,0.24121276600065064,1.369270634920635,0.415309170694718,1.2258971374851904,0.6656795390528749,1,3,0
2007-03-21,1.487563888888889,1.4487694444444446,1.2453916666666667,1.6494486111111113,1.5184819444444444,1.3906859126984126,0.1588270978949742,1.4109238095238097,0.38934200036220146,1.1855375541518571,0.6101490195820022,2,3,0
2007-03-22,1.010401388888889,1.487563888888889,1.3088986111111112,1.0917583333333334,2.18745,1.4252819444444444,0.14790368972592746,1.399360615079365,0.38408144453515125,1.1845069523000051,0.6095931099837896,3,3,0
2007-03-23,0.9090333333333334,1.010401388888889,1.1819819444444446,0.8837583333333334,1.4394958333333332,1.3826394841269842,0.21490507507350207,1.3935494047619048,0.3896683562347589,1.1452719985963014,0.5799746003644305,4,3,0
2007-03-24,2.0614097222222223,0.9090333333333334,1.4083958333333333,1.7254944444444444,2.3431696801112656,1.3436468253968255,0.27401383588798545,1.395354761904762,0.3871753546890395,1.1275899152629678,0.5787801361745355,5,3,1
2007-03-25,2.318362751911049,2.0614097222222223,1.6465597222222221,2.417108333333333,0.9121388888888889,1.436934523809524,0.3874219217796754,1.4193487103174605,0.41836116941370544,1.1181979166666667,0.5603676721861371,6,3,1
2007-03-26,0.9833902777777779,2.318362751911049,1.4948041666666667,1.3546305555555556,0.4964736111111111,1.5329063851936422,0.5113826491474929,1.4122954545015831,0.40070556894316417,1.165072045434072,0.5999530356132583,0,3,0
2007-03-27,0.7674583333333334,0.9833902777777779,1.4487694444444446,0.8959333333333334,0.3484305555555556,1.4598472582095148,0.5526038370143166,1.3857782918031702,0.4167765090060794,1.1813026009896277,0.5877029267620495,1,3,0
2007-03-28,1.6207625,0.7674583333333334,1.487563888888889,1.2453916666666667,0.3947805555555556,1.3625170994793563,0.6117180165787157,1.3766015060888843,0.4296086824192464,1.1952701935822203,0.5719954665282472,2,3,0
2007-03-29,1.1044486111111111,1.6207625,1.010401388888889,1.3088986111111112,0.35979999999999995,1.3815454724952294,0.6182924099664879,1.4034137084698368,0.4324937625486399,1.236136258397035,0.556415392544912,3,3,0
2007-03-30,0.9738847222222222,1.1044486111111111,0.9090333333333334,1.1819819444444446,0.36164861111111113,1.3949807899555469,0.6098475507369483,1.3888101370412653,0.4393283716692878,1.2609578787674054,0.5320499586439685,4,3,0
2007-03-31,2.4371597222222223,0.9738847222222222,2.0614097222222223,1.4083958333333333,0.3594194444444444,1.4042452740825309,0.6016727188761657,1.373946049739678,0.4502490301811791,1.281365749137776,0.5075429996875451,5,3,1
2007-04-01,1.9346888888888887,2.4371597222222223,2.318362751911049,1.6465597222222221,0.35811666666666664,1.4579238455111023,0.6815347613905102,1.4474291846603131,0.5327038569298844,1.3506237583970349,0.5190299826402658,6,4,1
2007-04-02,1.3616513888888888,1.9346888888888887,0.9833902777777779,1.4948041666666667,0.5688347222222222,1.4031132936507937,0.6127612646421909,1.4680098394222176,0.5463792252296296,1.4031761658044424,0.4942978526640017,0,4,0
2007-04-03,1.1408472222222221,1.3616513888888888,0.7674583333333334,1.4487694444444446,1.4518749999999998,1.4571505952380952,0.5856577035590655,1.458498926723805,0.5470354460808428,1.4296033880266645,0.4686822086220556,1,4,0
2007-04-04,1.4249083333333332,1.1408472222222221,1.6207625,1.487563888888889,1.8474527777777776,1.5104918650793648,0.526375190113229,1.4365044822793605,0.5536075043144616,1.419235795434072,0.47160353223911194,2,4,0
2007-04-05,1.2806097222222221,1.4249083333333332,1.1044486111111111,1.010401388888889,0.865625,1.4825126984126984,0.5247396396006346,1.432029085453964,0.5534162082378978,1.4051509806192573,0.46463177079235135,3,4,0
2007-04-06,1.111902777777778,1.2806097222222221,0.9738847222222222,0.9090333333333334,1.6494486111111113,1.5076785714285712,0.5075282004880872,1.451329680692059,0.5421783854475366,1.4189838046933312,0.454072742960233,4,4,0
2007-04-07,1.079113888888889,1.111902777777778,2.4371597222222223,2.0614097222222223,1.0917583333333334,1.5273954365079363,0.4855393165943648,1.4658203552952336,0.5291234987702604,1.4010656102488868,0.4552692458547459,5,4,1
2007-04-08,1.1172333333333333,1.079113888888889,1.9346888888888887,2.318362751911049,0.8837583333333334,1.3333888888888887,0.2956084331494975,1.3956563671999955,0.5088089564682067,1.4006441287674052,0.45557122499833025,6,4,1
2007-04-09,0.6950833333333333,1.1172333333333333,1.3616513888888888,0.9833902777777779,1.7254944444444444,1.2166095238095238,0.13784391410441846,1.3098614087301585,0.4375286073448533,1.4084266287674054,0.44837418273701346,0,4,0
2007-04-10,0.5398361111111112,0.6950833333333333,1.1408472222222221,0.7674583333333334,2.417108333333333,1.1213855158730157,0.22415947107963813,1.2892680555555558,0.46027066828621543,1.3740795917303683,0.46249241982281336,1,4,0
2007-04-11,0.6163069444444444,0.5398361111111112,1.4249083333333332,1.6207625,1.3546305555555556,1.0355267857142858,0.3129706355240145,1.2730093253968255,0.48355257052196654,1.3115038509896275,0.4430948930312775,2,4,0
2007-04-12,0.37340694444444444,0.6163069444444444,1.2806097222222221,1.1044486111111111,0.8959333333333334,0.9200123015873016,0.2939460907456999,1.2012625,0.5021461172038582,1.2868930639525906,0.4607687558158828,3,4,0
2007-04-13,0.3826541666666667,0.37340694444444444,1.111902777777778,0.9738847222222222,1.2453916666666667,0.7904119047619048,0.30811223665943666,1.149045238095238,0.5488280028253647,1.2694755176562942,0.48528107020024086,4,4,0
2007-04-14,0.38490833333333335,0.3826541666666667,1.079113888888889,2.4371597222222223,1.3088986111111112,0.6862335317460317,0.30455895980638376,1.106814484126984,0.5849039535107763,1.2407176009896275,0.5116065075786681,5,4,1
2007-04-15,0.5042805555555555,0.38490833333333335,1.1172333333333333,1.9346888888888887,1.1819819444444446,0.5870613095238095,0.26587370201418753,0.9602250992063492,0.4721437217671902,1.2099179250637018,0.5346541773268788,6,4,1
2007-04-16,0.6613819444444444,0.5042805555555555,0.6950833333333333,1.3616513888888888,1.4083958333333333,0.499496626984127,0.12664268338894238,0.8580530753968254,0.3932227844996993,1.1873278787674053,0.5499727881400766,0,4,0
2007-04-17,0.8498152777777778,0.6613819444444444,0.5398361111111112,1.1408472222222221,1.6465597222222221,0.4946821428571429,0.11833614342382581,0.8080338293650794,0.3679627259565542,1.1624274158044423,0.5564908233206982,1,4,0
2007-04-18,0.6932263888888889,0.8498152777777778,0.6163069444444444,1.4249083333333332,1.4948041666666667,0.538964880952381,0.17998823732841707,0.7872458333333333,0.35573178574638703,1.1358692676562943,0.5515795893580901,2,4,0
2007-04-19,0.7143458333333332,0.6932263888888889,0.37340694444444444,1.2806097222222221,1.4487694444444446,0.549953373015873,0.18768066087567137,0.7349828373015873,0.3049681755833733,1.109150008397035,0.5530056478614047,3,4,0
2007-04-20,0.5712361111111112,0.7143458333333332,0.3826541666666667,1.111902777777778,1.487563888888889,0.5986589285714284,0.1782296292120773,0.6945354166666667,0.261487743531391,1.084669221359998,0.5537082468954122,4,4,0
2007-04-21,1.162261111111111,0.5712361111111112,0.38490833333333335,1.079113888888889,1.010401388888889,0.6255992063492063,0.15253868807571952,0.655916369047619,0.2335368679684049,1.0541249621007387,0.5559860067107077,5,4,1
2007-04-22,1.5511902777777777,1.162261111111111,0.5042805555555555,1.1172333333333333,0.9090333333333334,0.7366496031746032,0.21731577538348715,0.6618554563492063,0.24585926736030206,1.0591869528414795,0.5562654325932359,6,4,1
2007-04-23,0.7323375,1.5511902777777777,0.6613819444444444,0.6950833333333333,2.0614097222222223,0.8862081349206348,0.3503007595263842,0.6928523809523809,0.3229556071638149,1.080592184322961,0.5626072727657875,0,4,0
2007-04-24,0.716736111111111,0.7323375,0.8498152777777778,0.5398361111111112,2.318362751911049,0.8963446428571428,0.3436747123767339,0.6955133928571428,0.3231288357341512,1.0362897769155535,0.5343277613890224,1,4,0
2007-04-25,0.8778902777777778,0.716736111111111,0.6932263888888889,0.6163069444444444,0.9833902777777779,0.8773333333333333,0.3502946572044717,0.7081491071428572,0.3200166952542556,0.9829022222222221,0.47895630220988267,2,4,0
2007-04-26,0.8857402777777778,0.8778902777777778,0.7143458333333332,0.37340694444444444,0.7674583333333334,0.9037138888888888,0.3409475737828561,0.7268336309523808,0.3218729360236698,0.9793855555555556,0.47933975083962477,3,4,0
2007-04-27,0.7599527777777778,0.8857402777777778,0.5712361111111112,0.3826541666666667,1.6207625,0.9281988095238095,0.33109356665261314,0.763428869047619,0.3073985598322601,0.9833282870370371,0.47802110911043755,4,4,0
2007-04-28,1.0827619047619048,0.7599527777777778,1.162261111111111,0.38490833333333335,1.1044486111111111,0.9551583333333333,0.30373627457177615,0.7903787698412698,0.2873318797713926,0.9546346296296295,0.4640710299719928,5,4,1
2007-04-29,0.9066778273809524,1.0827619047619048,1.5511902777777777,0.5042805555555555,0.9738847222222222,0.9438013038548753,0.2960919291347653,0.8402254535147391,0.2716857425560737,0.9539117394179895,0.4638464519048364,6,4,1
2007-04-30,0.73059375,0.9066778273809524,0.7323375,0.6613819444444444,2.4371597222222223,0.8517280966553288,0.12854120057190402,0.8689681157879818,0.25412925691331595,0.951671509589947,0.4639089521592096,0,4,0
2007-05-01,1.1554569444444445,0.73059375,0.716736111111111,0.8498152777777778,1.9346888888888887,0.8514789895124718,0.12881253979854881,0.8739118161848073,0.2504265766792353,0.8947859771825396,0.37075204061139394,1,5,0
2007-05-02,0.6968652777777777,1.1554569444444445,0.8778902777777778,0.6932263888888889,1.3616513888888888,0.9141533942743764,0.15615505604742394,0.8957433638038549,0.26125282471465006,0.8688115790343914,0.319080921502034,2,5,0
2007-05-03,0.7571097222222223,0.6968652777777777,0.8857402777777778,0.7143458333333332,1.1408472222222221,0.8882926799886622,0.1767880488626924,0.8960032844387756,0.2610375631131045,0.8466520419973544,0.30651036430800577,3,5,0
2007-05-04,0.6931444444444445,0.7571097222222223,0.7599527777777778,0.5712361111111112,1.4249083333333332,0.8699168863378686,0.1836495078627109,0.899057847930839,0.25899053868933025,0.8338607919973545,0.3017802374693614,4,5,0
2007-05-05,1.0854527777777778,0.6931444444444445,1.0827619047619048,1.162261111111111,1.2806097222222221,0.8603728387188208,0.19186871360219263,0.907765586026077,0.24897651749994681,0.8094686623677249,0.28123389791749215,5,5,1
2007-05-06,1.4597944444444444,1.0854527777777778,0.9066778273809524,1.5511902777777777,1.111902777777778,0.8607572491496599,0.19239051753650033,0.9022792765022676,0.24372815136743595,0.8029634308862434,0.2720678444405408,6,5,1
2007-05-07,1.1414333333333333,1.4597944444444444,0.73059375,0.7323375,1.079113888888889,0.9397739087301586,0.29864028022313027,0.8957510026927438,0.2255566398048989,0.8145598197751324,0.292348140398148,0,5,0
2007-05-08,1.2425638888888888,1.1414333333333333,1.1554569444444445,0.716736111111111,1.1172333333333333,0.9984652777777777,0.29095061120134647,0.9249721336451248,0.22922729108057016,0.816637134589947,0.29450622626223405,1,5,0
2007-05-09,1.1567611111111111,1.2425638888888888,0.6968652777777777,0.8778902777777778,0.6950833333333333,1.010909126984127,0.30049053002624604,0.9625312606292517,0.2354765401234216,0.8208148197751323,0.29975941707521486,2,5,0
2007-05-10,0.4915861111111111,1.1567611111111111,0.7571097222222223,0.8857402777777778,0.5398361111111112,1.0766085317460317,0.26901106896671395,0.9824506058673469,0.2395261069381993,0.8362040790343915,0.3048890222402571,3,5,0
2007-05-11,0.6799680555555555,0.4915861111111111,0.6931444444444445,0.7599527777777778,0.6163069444444444,1.0386765873015873,0.3327415533244833,0.9542967368197279,0.2726428950145369,0.8345957457010582,0.3066286156381703,4,5,0
2007-05-12,1.0010875000000001,0.6799680555555555,1.0854527777777778,1.0827619047619048,0.37340694444444444,1.036794246031746,0.33505128821124575,0.9485835423752834,0.2778175396387683,0.8367177827380953,0.30528317891287315,5,5,1
2007-05-13,1.1352347222222223,1.0010875000000001,1.4597944444444444,0.9066778273809524,0.3826541666666667,1.0247420634920634,0.3345262141359524,0.9427496563208617,0.27563213538850606,0.8576404679232804,0.29372544469042045,6,5,1
2007-05-14,1.0192930555555555,1.1352347222222223,1.1414333333333333,0.73059375,0.38490833333333335,0.9783763888888889,0.28264711527977454,0.9590751488095238,0.2800642759531048,0.882726486441799,0.2837271517633152,0,5,0
2007-05-15,0.62805,1.0192930555555555,1.2425638888888888,1.1554569444444445,0.5042805555555555,0.9609277777777778,0.27455775923214937,0.9796965277777777,0.2724725888189296,0.9038726438492064,0.2685814920207189,1,5,0
2007-05-16,1.1756555555555555,0.62805,1.1567611111111111,0.6968652777777777,0.6613819444444444,0.8731400793650793,0.2676545456478559,0.9420246031746032,0.2825749966258091,0.9079982919973545,0.2631269644028567,2,5,0
2007-05-17,0.8554277777777778,1.1756555555555555,0.4915861111111111,0.7571097222222223,0.8498152777777778,0.8758392857142857,0.27106501634522384,0.9762239087301587,0.27957910747980286,0.9251407457010583,0.263258301029395,3,5,0
2007-05-18,1.1330069444444444,0.8554277777777778,0.6799680555555555,0.6931444444444445,0.6932263888888889,0.9278166666666666,0.21397509553931807,0.983246626984127,0.2748465899272407,0.9253278290343915,0.26320491430660203,4,5,0
2007-05-19,0.9926680555555556,1.1330069444444444,1.0010875000000001,1.0854527777777778,0.7143458333333332,0.992536507936508,0.1941071697770864,1.014665376984127,0.2640625465505473,0.9399871808862433,0.262076628639847,5,5,1
2007-05-20,1.3668944444444444,0.9926680555555556,1.1352347222222223,1.4597944444444444,0.5712361111111112,0.99133373015873,0.19407143498896265,1.0080378968253967,0.2633125471773376,0.9492645882936509,0.25871831088856684,6,5,1
